Record_ID,Date_Time,State,Sector,Consumption_MWh,Peak_Demand_MW,Generation_MWh,Electricity_Price_USD_per_MWh,Renewable_Share_Pct,Weather_Index,Peak_Flag
103602,2024-05-30 01:00:00,Florida,Residential,650.52,712.2,680.19,55.09,24.71,46.65,No
100441,2024-01-19 08:00:00,Texas,Industrial,955.95,1797.86,1666.74,55.51,23.56,77.34,Yes
104997,2024-07-27 04:00:00,California,Commercial ,754.93,775.72,792.37,48.14,29.64,48.2,No
101101,2024-02-15 20:00:00,Texas,Commercial,1362.25,1601.93,1431.5,68.41,32.55,71.87,Yes
104085,2024-06-19 04:00:00,California,Commercial,765.02,827.85,811.53,55.15,38.29,28.64,No
103117,2024-05-09 20:00:00,Texas ,Residential,1176.16,1135.06,1327.79,51.83,32.86,35.57,No
100650,2024-01-28 01:00:00,California,Residential,670.17,620.65,714.21,38.92,25.74,43.16,No
101547,2024-03-05 10:00:00,California,Industrial,1312.99,1220.79,1447.81,50.22,41.31,61.76,No
103604,2024-05-30 03:00:00,California,Residential,736.21,830.63,741.7,62.3,19.64,32.95,No
103626,2024-05-31 01:00:00,California,Industrial,917.3,952.1,943.37,55.09,16.03,47.65,No
103760,2024-06-05 15:00:00,California,Industrial,1335.84,1228.69,1417.84,58.62,27.25,72.76,No
104083,2024-06-19 02:00:00,Florida,Commercial,524.78,598.6,584.32,47.65,11.86,38.6,No
103810,2024-06-07 17:00:00,Texas,Residential,1181.09,1070.64,1324.25,54.62,28.54,50.11,No
100631,2024-01-27 06:00:00,Texas ,Residential,628.19,689.11,701.58,43.21,46.23,32.21,No
100673,2024-01-29 00:00:00,Texas,Residential,805.67,840.11,893.32,45.58,28.98,39.27,No
101250,2024-02-22 01:00:00,Florida,Residential,650.3,687.94,665.21,52.98,38.63,32.93,No
100483,2024-01-21 02:00:00,New York,Commercial,563.67,648.89,567.48,64.68,36.79,66.03,No
101585,2024-03-07 00:00:00,New York,Residential,476.36,437.75,522.73,51.96,47.08,49.16,No
103133,2024-05-10 12:00:00,New York,Industrial,1087.6,1029.26,1123.14,50.9,37.04,81.97,No
104670,2024-07-13 13:00:00,Texas ,Commercial ,1124.28,1075.97,1139.66,55.09,37.72,64.78,No
103096,2024-05-08 23:00:00,Texas ,Industrial,1081.69,1158.56,1167.62,47.73,34.79,40.8,No
101463,2024-03-01 22:00:00,Texas,Industrial,1064.1,1027.41,1188.77,69.5,26.44,44.56,No
104002,2024-06-15 17:00:00,California,Industrial,1120.41,1126.03,1264.19,56.74,30.82,78.77,No
103690,2024-06-02 17:00:00,Texas,Residential,982.1,923.39,1027.95,66.23,43.19,49.23,No
102579,2024-04-17 10:00:00,New York,Industrial,1319.54,1208.59,1428.87,62.01,30.1,38.09,No
103870,2024-06-10 05:00:00,Texas,Commercial,790.62,905.77,864.64,57.46,35.81,60.9,No
100050,2024-01-03 01:00:00,California,Industrial,896.02,959.79,1030.03,65.22,23.45,44.25,No
104329,2024-06-29 08:00:00,Texas,Commercial,1217.85,1191.84,1344.72,62.99,26.94,49.55,No
103115,2024-05-09 18:00:00,California,Commercial,1163.71,1257.73,1208.56,53.14,21.09,50.67,No
100859,2024-02-05 18:00:00,Florida,Residential,960.62,1017.41,1085.01,56.96,54.34,48.8,No
101073,2024-02-14 16:00:00,Texas,Residential,1144.66,1201.58,1248.21,48.15,42.9,52.18,No
100720,2024-01-30 23:00:00,Texas ,Residential,881.99,857.13,1002.45,47.12,31.02,42.68,No
103935,2024-06-12 22:00:00,California,Industrial,801.58,868.4,909.77,52.44,31.65,43.1,No
102632,2024-04-19 15:00:00,Texas ,Industrial,1590.78,1789.31,1742.48,51.51,48.64,63.79,Yes
104919,2024-07-23 22:00:00,Texas ,Residential,705.66,782.04,740.82,56.58,48.36,63.66,No
101661,2024-03-10 04:00:00,Florida,Industrial,729.85,829.15,730.54,70.28,10.92,70.43,No
101657,2024-03-10 00:00:00,Florida,Commercial,510.44,558.15,539.52,58.86,23.98,50.14,No
102426,2024-04-11 01:00:00,New York,Commercial,548.27,642.02,607.48,37.64,34.18,49.55,No
103590,2024-05-29 13:00:00,California,Residential,1075.99,1232.67,1233.32,57.26,31.02,34.39,No
104268,2024-06-26 19:00:00,Texas,Commercial,1306.92,1319.39,1499.44,60.73,31.35,73.82,No
103371,2024-05-20 10:00:00,California,Residential,1119.06,1230,1282.16,54.93,31.02,65.43,No
104517,2024-07-07 04:00:00,Florida,Industrial,715.4,820.56,764.48,46.6,29.74,57.07,No
103367,2024-05-20 06:00:00,California,Commercial,741.5,748.92,834.7,52.32,33.49,63.09,No
104796,2024-07-18 19:00:00,California,Industrial,1437.06,1348.22,1538.69,62.99,31.81,52.58,Yes
104164,2024-06-22 11:00:00,New York,Commercial,864.33,918.75,942.88,52.17,36.11,30.73,No
102607,2024-04-18 14:00:00,Texas,Residential,1162.04,1162.31,1210.01,69.33,22.64,44.97,No
101386,2024-02-27 17:00:00,California,Industrial,1201.1,990.29,1344.81,48.72,29.59,31.31,No
103905,2024-06-11 16:00:00,California,Industrial,1369.7,1460.33,1443.66,35.68,3.6,25.14,Yes
101400,2024-02-28 07:00:00,Texas ,Commercial ,1243.4,1386.54,1245.46,61.41,13.21,42.58,Yes
101196,2024-02-19 19:00:00,California,Residential,1007.61,931.8,1115.34,49.04,21.12,43.22,No
101409,2024-02-28 16:00:00,Florida,Industrial,1314.31,1489.81,1412.79,62.32,18.64,37.19,Yes
103894,2024-06-11 05:00:00,New York,Industrial,785.8,897.71,1024.52,54.39,38.66,23.33,No
101799,2024-03-15 22:00:00,Texas,Residential,857.23,1007.6,937.39,62.68,31.02,41.58,No
101476,2024-03-02 11:00:00,Texas ,Industrial,1363.33,1357.32,1530.82,49.47,27.09,30.72,Yes
103278,2024-05-16 13:00:00,New York,Commercial,1026.67,1197.55,1156.66,47.57,37.85,50.12,No
100036,2024-01-02 11:00:00,California,Commercial,1157.72,1189.07,1249.53,55.09,16.81,32.97,No
103607,2024-05-30 06:00:00,California,Residential,725.83,808.37,822.44,53.36,32.01,18.84,No
102346,2024-04-07 17:00:00,Texas ,Commercial,1121.21,1263.73,1213.78,61.79,20.41,57.01,No
103312,2024-05-17 23:00:00,Texas ,Commercial,855.71,998.6,950.41,58.02,26.78,12.66,No
102360,2024-04-08 07:00:00,Texas,Commercial ,1310.36,1213.86,1324.91,67.24,31.03,38.99,No
102207,2024-04-01 22:00:00,California,Commercial,759.83,717.94,866.7,55.67,36.72,49.55,No
103836,2024-06-08 19:00:00,California,Residential,870.39,819.05,899.03,64.49,24.01,40.4,No
101287,2024-02-23 14:00:00,Texas,Commercial ,1201.4,1146.02,1333.38,48.63,13.51,31.13,No
100350,2024-01-15 13:00:00,Florida,Residential,993.97,959.27,1067.51,58.51,28.57,38.49,No
102138,2024-03-30 01:00:00,Texas ,Industrial,917.74,1023.79,945.95,49.74,31.02,71.8,No
102692,2024-04-22 03:00:00,Florida,Commercial ,664.69,768.72,670.85,57.38,48.9,47.45,No
103037,2024-05-06 12:00:00,New York,Commercial,1010.64,1129.62,1132.38,60.83,14.56,54.94,No
103185,2024-05-12 16:00:00,Florida,Commercial,1010.02,1157.83,1107.95,49.87,25.17,55.69,No
101682,2024-03-11 01:00:00,New York,Residential,481.74,559.61,548.94,52.74,26.35,57.5,No
104096,2024-06-19 15:00:00,California,Commercial ,889.22,816.1,945.61,60.61,39.58,79.26,No
101444,2024-03-01 03:00:00,New York,Residential,602.27,569.44,617.04,31.3,49.03,78.74,No
104915,2024-07-23 18:00:00,Texas,Commercial,1348.52,1442.58,1444.44,47.75,31.7,50.2,Yes
101672,2024-03-10 15:00:00,California,Commercial ,933.73,1013.5,1058.39,72.79,27.84,62.29,No
104791,2024-07-18 14:00:00,Texas,Commercial,1286.17,1516.54,1478.6,58.27,35.78,45.45,Yes
101180,2024-02-19 03:00:00,Florida,Commercial,579.36,601.57,618.22,43.77,27.98,79.07,No
102799,2024-04-26 14:00:00,New York,Residential,907.88,822.58,1029.78,56.38,15.71,38.7,No
101693,2024-03-11 12:00:00,New York,Residential,955.4,881.87,1029.67,53.76,41.94,40.83,No
103946,2024-06-13 09:00:00,Texas,Commercial ,1305.42,1521.81,1485.54,69.06,30.05,43.4,Yes
100373,2024-01-16 12:00:00,Texas,Residential,1277.91,1335.06,1283.13,53.29,17.11,66.63,Yes
103679,2024-06-02 06:00:00,California,Industrial,867.03,856.48,874.15,55.09,8.67,34.78,No
101917,2024-03-20 20:00:00,California,Commercial,1109.93,1265.18,1260.04,63.72,28.7,35.58,No
101358,2024-02-26 13:00:00,New York,Commercial,894.77,1038.5,1005.7,49.56,18.36,54.47,No
101826,2024-03-17 01:00:00,Florida,Commercial ,586.67,567.48,607.09,58.95,39.66,38.37,No
100787,2024-02-02 18:00:00,Florida,Commercial,977.13,1094.58,1123.31,56.41,36.7,67.98,No
100470,2024-01-20 13:00:00,New York,Commercial,865.42,941.78,918.16,54.56,50.5,58.84,No
100141,2024-01-06 20:00:00,New York,Industrial,1039.33,997.93,1143.19,60.09,37.13,46.83,No
100789,2024-02-02 20:00:00,New York,Industrial,1328.42,1504.88,1472.53,49.96,41.78,52.75,Yes
100324,2024-01-14 11:00:00,California,Industrial,1230.41,1216.42,1367.1,47.37,42.85,21.12,No
100051,2024-01-03 02:00:00,New York,Residential,481.33,531.39,490.16,52.65,33.44,42.58,No
100715,2024-01-30 18:00:00,California,Residential,996.72,925.8,1075.55,61.95,21.23,55.63,No
104529,2024-07-07 16:00:00,Florida,Industrial,1128.44,1272.84,1193.86,57.97,25.26,56.43,No
102841,2024-04-28 08:00:00,New York,Industrial,1115.66,1135.91,1127.98,40.32,10.45,32.77,No
102447,2024-04-11 22:00:00,California,Industrial,953.15,989.26,980.19,69.47,43.41,59.4,No
104858,2024-07-21 09:00:00,New York,Industrial,998.87,1165.76,1013.35,66.68,15.94,19.87,No
104459,2024-07-04 18:00:00,New York,Residential,837.85,980.85,865.53,53.9,26.25,31.67,No
104925,2024-07-24 04:00:00,Texas,Industrial,1030.54,1022.67,1135.89,57.53,23.56,66.26,No
103718,2024-06-03 21:00:00,Texas,Residential,1246.2,1304.73,1387.48,59.38,29.9,31.01,No
102667,2024-04-21 02:00:00,Texas,Residential,769.31,762.99,775.05,56.21,31.19,53.76,No
100407,2024-01-17 22:00:00,New York,Industrial,692.01,729.22,693.26,51.04,33.88,23.79,No
103423,2024-05-22 14:00:00,Texas ,Residential,1196.77,1115.87,1241.92,60.91,23.37,30.91,No
101005,2024-02-11 20:00:00,California,Residential,850.25,766.92,912.66,60.2,25.55,59.92,No
103063,2024-05-07 14:00:00,Florida,Industrial,1251.37,1455.01,1366.83,52.52,27.9,42.19,Yes
100891,2024-02-07 02:00:00,Texas ,Residential,641.54,722.87,651.85,59.6,35.23,62.16,No
102412,2024-04-10 11:00:00,Texas,Commercial,1278.54,1445.01,1385.51,50.89,13.23,57.2,Yes
102546,2024-04-16 01:00:00,New York,Residential,586.17,633.28,615.93,60.23,21.55,48.83,No
103500,2024-05-25 19:00:00,Texas ,Commercial,1141.32,1201.6,1309.62,49.31,42.17,60.24,No
102391,2024-04-09 14:00:00,New York,Residential,809.09,861.11,846.63,52.9,26.77,62.84,No
104013,2024-06-16 04:00:00,Texas ,Residential,676.75,716.31,679.9,52.14,36.35,51.21,No
100043,2024-01-02 18:00:00,Texas,Residential,1093.64,1082.99,1024.52,66.57,25.79,55.48,No
102831,2024-04-27 22:00:00,New York,Residential,402.47,423.29,405.77,42.51,20.15,85.23,No
103372,2024-05-20 11:00:00,Florida,Commercial,1017.55,1023.39,1117.52,54.25,43.36,45.44,No
100304,2024-01-13 15:00:00,Florida,Commercial ,871.9,860.58,950.98,51.45,17.01,27.38,No
103816,2024-06-07 23:00:00,Florida,Residential,514.56,603.2,551.82,41.16,21.36,69.1,No
100665,2024-01-28 16:00:00,Texas,Industrial,1276.96,1270.43,1407.45,60.1,30.69,57.89,No
101178,2024-02-19 01:00:00,Texas,Residential,703.95,774.28,798.13,55.09,20.49,40.91,No
102677,2024-04-21 12:00:00,New York,Residential,757,788.36,799.61,45.83,25.95,66.14,No
101948,2024-03-22 03:00:00,Texas,Residential,795.31,893.17,906.13,44.38,21.62,66.66,No
102502,2024-04-14 05:00:00,Texas ,Commercial ,752.57,769.5,782.29,56.32,23.01,80.97,No
101474,2024-03-02 09:00:00,New York,Industrial,1074,969.48,1213.9,64.89,3.44,56.61,No
103549,2024-05-27 20:00:00,California,Commercial,1164.97,1158.8,1272.92,57.77,48.52,37.3,No
103586,2024-05-29 09:00:00,California,Industrial,1363.48,1458.4,1425.39,60.05,17.25,36.04,Yes
102133,2024-03-29 20:00:00,Florida,Residential,982.78,1071.95,1098.35,58.91,41.74,45.09,No
101027,2024-02-12 18:00:00,California,Commercial ,1014.67,1029.12,1089.93,49.36,7.14,40.02,No
102990,2024-05-04 13:00:00,California,Commercial ,1012.24,1165.21,1050.27,59.11,32.02,31.22,No
100962,2024-02-10 01:00:00,Florida,Industrial,759.27,740.68,861.78,46.95,9.78,35.17,No
102890,2024-04-30 09:00:00,California,Commercial,1072.91,977.02,1086.53,59.96,27.88,8.38,No
103194,2024-05-13 01:00:00,California,Residential,664.98,620.58,752.14,60.02,39.51,65.46,No
102010,2024-03-24 17:00:00,New York,Residential,861.03,916.92,960.06,68.68,38.98,21.7,No
102150,2024-03-30 13:00:00,California,Industrial,1229.39,1242.52,1273.64,52.6,30.29,44.4,No
1004159,2024-06-22 06:00:00,California,Residential,497.4118028,591.16,520.26,53.12,10.68,51.84,No
102339,2024-04-07 10:00:00,Texas,Residential,947.13,943.44,967.8,53.48,40.2,40.89,No
103961,2024-06-14 00:00:00,Florida,Commercial,716.19,764,722.73,54.59,31.79,36.9,No
100305,2024-01-13 16:00:00,Texas ,Commercial,1129.1,1332.07,1242.35,69.35,28.49,28.44,Yes
101441,2024-03-01 00:00:00,New York,Commercial,572.95,561.28,599.18,59.55,20.12,72.7,No
101497,2024-03-03 08:00:00,Florida, Commercial ,965.4,1083,981.06,62.52,24.57,66.21,No
102653,2024-04-20 12:00:00,New York,Residential,684.77,636.28,723.59,53.37,27.94,57.44,No
102876,2024-04-29 19:00:00,New York,Industrial,1210.08,1302.26,1252.37,54.35,25.28,42.12,No
100917,2024-02-08 04:00:00,California,Industrial,878,869.89,986.45,49.27,42.5,38.29,No
104220,2024-06-24 19:00:00,California,Residential,944.12,948.7,988.79,54.47,32.65,46.17,No
103790,2024-06-06 21:00:00,New York,Residential,958.96,1027.82,997.02,55.63,44.85,53.04,No
102773,2024-04-25 12:00:00,California,Commercial,1045.77,1225.46,1138.89,51.67,14.89,58.78,No
101625,2024-03-08 16:00:00,Texas,Commercial ,1252.55,1133.72,1253.23,63.91,41.88,69.08,No
103907,2024-06-11 18:00:00,Florida,Industrial,955.95,1352.87,1292.72,55.4,54.46,77.34,Yes
100822,2024-02-04 05:00:00,Texas,Commercial,770.16,735.67,850.17,55.09,25,21.24,No
103362,2024-05-20 01:00:00,California,Residential,617.07,670.42,633.51,56.48,49.43,28.95,No
101355,2024-02-26 10:00:00,New York,Industrial,955.95,1152.48,1308.89,57.75,13.64,69.76,No
104538,2024-07-08 01:00:00,Florida,Residential,609.37,708.07,621.38,37.33,47.59,56.89,No
100851,2024-02-05 10:00:00,Texas,Residential,1244.77,1334.3,1380.42,61.2,36.31,60.29,Yes
101001,2024-02-11 16:00:00,California,Residential,870.22,941.84,985.6,59.89,36.43,60.27,No
104504,2024-07-06 15:00:00,Texas,Industrial,1474.42,1559.56,1581.83,68.02,23.88,26.48,Yes
100019,2024-01-01 18:00:00,New York,Industrial,1151.21,1049.23,1297.05,68.11,39.71,59.04,No
101638,2024-03-09 05:00:00,Texas,Industrial,1004.28,980.4,1018.54,59.05,30.57,47.13,No
101668,2024-03-10 11:00:00,New York,Residential,802.71,936.04,893.02,65.82,8.79,21.49,No
100494,2024-01-21 13:00:00,California,Commercial,947.72,935.76,1034.36,57.74,29.52,69.37,No
101348,2024-02-26 03:00:00,New York,Industrial,720.16,718.98,728.79,42.07,32.26,48.38,No
103019,2024-05-05 18:00:00,Texas,Commercial,1088.46,1115.23,1193.39,56.28,35.17,79.07,No
103796,2024-06-07 03:00:00,Texas ,Commercial,795.12,889.9,808.73,59.68,39.95,30.57,No
103317,2024-05-18 04:00:00,New York,Commercial ,629.44,583.42,647.86,48.93,23.1,51.39,No
103683,2024-06-02 10:00:00,California,Residential,849.47,774.88,917.72,50.31,22.59,67.23,No
104634,2024-07-12 01:00:00,California,Residential,725.09,750.26,747.19,51.93,28.17,28.89,No
100688,2024-01-29 15:00:00,California,Industrial,1225.81,1132.24,1264.44,53.24,28.52,49.67,No
103800,2024-06-07 07:00:00,Florida,Industrial,1205.36,1357.23,1246.78,62.44,26.22,41.82,Yes
101609,2024-03-08 00:00:00,California,Industrial,869.2,990.29,974.44,47.76,31.34,63.89,No
104128,2024-06-20 23:00:00,New York,Industrial,943.73,1103.27,1018.67,53.15,27.98,73.34,No
103529,2024-05-27 00:00:00,New York,Residential,568.02,554.25,616.5,56.64,38.62,58.3,No
101010,2024-02-12 01:00:00,New York,Commercial,678.19,701.51,703.32,42.52,30,52.4,No
102409,2024-04-10 08:00:00,New York,Residential,863.95,827.58,954.79,59.25,33.23,64.83,No
101093,2024-02-15 12:00:00,Florida,Commercial,1039.95,978.39,1130.44,66.92,32.76,38.88,No
101328,2024-02-25 07:00:00,California,Commercial,929.44,992.8,1054.28,57.92,28,27.66,No
101678,2024-03-10 21:00:00,New York,Commercial,899.04,978.8,942.64,49.57,32.87,56.6,No
102000,2024-03-24 07:00:00,California,Industrial,1262.73,1249.6,1265.45,36.13,36.59,83.67,No
101311,2024-02-24 14:00:00,Texas,Commercial,1060.67,1140.67,1168.03,66.79,31.02,51.02,No
103320,2024-05-18 07:00:00,California,Industrial,1176.3,1193.78,1326.42,61.58,19.97,71.36,No
101988,2024-03-23 19:00:00,New York,Industrial,1030.67,1108.77,1168.55,58.19,32.83,55.85,No
103717,2024-06-03 20:00:00,California,Industrial,955.95,1239.71,1455.72,57.85,33.38,28.75,No
100345,2024-01-15 08:00:00,New York,Industrial,1150.17,1194.01,1296.08,53.4,4.89,78.86,No
104224,2024-06-24 23:00:00,California,Commercial,703.32,802.51,785.77,46.33,26.91,28.05,No
100987,2024-02-11 02:00:00,Texas ,Industrial,960.1,936.13,1066.61,67.98,37.1,23.2,No
103922,2024-06-12 09:00:00,New York,Residential,782.06,886.61,829.93,50.72,16.74,49.55,No
103876,2024-06-10 11:00:00,New York,Residential,830.77,928.94,881.92,67.19,31.02,54.27,No
104352,2024-06-30 07:00:00,Florida,Commercial,839.68,865.65,938.86,63.87,39.57,47.17,No
104077,2024-06-18 20:00:00,New York,Commercial ,979.23,941.03,1122.06,45.88,56.55,48.01,No
104027,2024-06-16 18:00:00,New York,Industrial,1211.07,1102.38,1277.44,64.51,14.05,49.55,No
104639,2024-07-12 06:00:00,Texas ,Commercial,788.19,918.38,789.92,72.07,46.97,45.57,No
101143,2024-02-17 14:00:00,Texas ,Residential,955.95,1006.09,1143.25,58.66,16.45,56.27,No
102359,2024-04-08 06:00:00,Florida, Residential ,594.88,540.49,630.35,37.39,29.32,40.67,No
101199,2024-02-19 22:00:00,Texas ,Residential,785.97,852.95,790.49,49.45,29.14,37.81,No
100086,2024-01-04 13:00:00,California,Industrial,1310.35,1467.29,1473.79,57.57,39.62,35.24,Yes
101519,2024-03-04 06:00:00,California,Industrial,902.44,892.55,985.36,61.24,39.52,48.98,No
100517,2024-01-22 12:00:00,New York,Commercial ,961.79,1010.88,982.78,53.63,37.62,59.79,No
101382,2024-02-27 13:00:00,New York,Industrial,1202.92,1207.17,1262.31,64.98,37.81,38.97,No
102717,2024-04-23 04:00:00,Florida,Residential,647.49,750.23,742.61,52.67,25.78,42.12,No
103143,2024-05-10 22:00:00,Florida,Residential,608.6,641.25,642.01,44.54,33.43,40.17,No
101015,2024-02-12 06:00:00,Texas ,Commercial,851.06,818.62,873.42,59.49,12.18,32.2,No
100129,2024-01-06 08:00:00,Texas,Commercial,1049.37,1043.78,1090.57,52.59,41.92,50.56,No
101365,2024-02-26 20:00:00,Texas ,Commercial,1251.85,1189.89,1338.76,58.9,27.75,40.01,No
104810,2024-07-19 09:00:00,California,Industrial,1415.91,1553.34,1456.7,58.56,40.91,43.37,Yes
100892,2024-02-07 03:00:00,California,Industrial,867.89,963.63,967.17,52.87,18.75,56.88,No
102794,2024-04-26 09:00:00,California,Residential,991.74,1019.02,1137.32,52.92,42.67,47.02,No
104247,2024-06-25 22:00:00,California,Industrial,965.21,976.29,1008.26,42.17,30.72,42.32,No
101360,2024-02-26 15:00:00,Florida,Residential,933.65,877.99,945.63,62.8,46.9,48.88,No
100308,2024-01-13 19:00:00,California,Commercial,868.84,884.92,984.95,48.05,28.12,36.18,No
101662,2024-03-10 05:00:00,Florida,Commercial,553.92,608.78,565.73,47.05,49.86,60.76,No
102432,2024-04-11 07:00:00,California,Industrial,1330.38,1561.65,1455.18,55.92,31.02,52.4,Yes
104007,2024-06-15 22:00:00,New York,Commercial,592.96,605.38,597.92,58.68,28.33,58.02,No
101318,2024-02-24 21:00:00,Texas ,Industrial,1447.49,1695.52,1643.21,57.14,39.75,87.96,Yes
104343,2024-06-29 22:00:00,California,Commercial ,678.64,715.6,714.31,52.21,32.87,49.55,No
102475,2024-04-13 02:00:00,Florida,Commercial,615.47,705.94,693.02,45.84,6.36,53.19,No
102543,2024-04-15 22:00:00,California,Industrial,889.78,916.68,1019.43,42.77,21.6,64.32,No
101247,2024-02-21 22:00:00,Texas,Residential,762.88,839.36,820.67,39.58,33.94,42.12,No
101209,2024-02-20 08:00:00,California,Commercial,1202.1,1091.23,1262.59,60.92,30.27,28.46,No
100217,2024-01-10 00:00:00,California,Commercial,657.32,660.48,670.46,71.69,29.45,30.21,No
104332,2024-06-29 11:00:00,Texas,Residential,1080.32,1161.86,1202.68,50.06,35.33,34.56,No
104113,2024-06-20 08:00:00,Texas,Industrial,1582.98,1799.32,1638.58,64.53,43.77,54.94,Yes
101240,2024-02-21 15:00:00,California,Commercial ,1154.26,1192.4,1327.15,61.45,40.82,48.61,No
102290,2024-04-05 09:00:00,California,Commercial ,1240.09,1379.68,1310.29,60.83,24.93,33.5,Yes
102741,2024-04-24 04:00:00,New York,Industrial,802.36,942.64,802.57,57.73,32.66,57.53,No
100276,2024-01-12 11:00:00,California,Residential,1022.88,1061.87,1099.15,46.43,23.89,45.13,No
100490,2024-01-21 09:00:00,New York,Industrial,971.01,883.25,1076.54,50.47,22.07,43.23,No
101036,2024-02-13 03:00:00,Texas ,Residential,775.83,864.09,803.17,68.08,6.46,49.68,No
101230,2024-02-21 05:00:00,New York,Commercial,698.33,651.23,784.08,58.99,29.34,74.75,No
104626,2024-07-11 17:00:00,Texas ,Commercial,1354.97,1232.12,1524.06,49.58,21.77,28.21,No
101009,2024-02-12 00:00:00,California,Industrial,932.15,932.68,940.74,51.88,52.78,56.61,No
104750,2024-07-16 21:00:00,California,Industrial,1455.06,1636.45,1552.97,62.14,29.86,52.35,Yes
103182,2024-05-12 13:00:00,California,Residential,990.28,1100.65,993.35,60.58,37.34,49.55,No
104926,2024-07-24 05:00:00,California,Residential,685.66,653.5,758.06,46.87,50.28,36.66,No
102533,2024-04-15 12:00:00,California,Residential,1018.01,1017.75,1123.54,57.63,28.69,66.61,No
104323,2024-06-29 02:00:00,Texas ,Industrial,999.39,992.43,1127.65,40.99,42.74,31.15,No
101059,2024-02-14 02:00:00,New York,Commercial ,695.64,654.84,759.23,43.09,18.68,22.12,No
102167,2024-03-31 06:00:00,Florida,Commercial ,588.18,646.73,597.8,50.3,27.84,71.61,No
104136,2024-06-21 07:00:00,Texas,Industrial,1578.63,1635.58,1643.56,62.59,26.83,46.06,Yes
104782,2024-07-18 05:00:00,California,Commercial,733.39,715.72,792.59,65.63,28.84,71.53,No
100282,2024-01-12 17:00:00,California,Industrial,1384.32,1372.11,1534.04,69.68,31.99,51.86,Yes
103632,2024-05-31 07:00:00,Texas,Residential,1213.26,1150.46,1386.49,39.73,9.26,20.7,No
101317,2024-02-24 20:00:00,Florida,Residential,914.42,974.35,973.04,47.77,25.84,83.57,No
100861,2024-02-05 20:00:00,California,Commercial,1165.64,1220.6,1257.54,67.87,36.36,39.17,No
100969,2024-02-10 08:00:00,Florida,Industrial,1146.9,1034.55,1301.62,40.82,41.31,34.28,No
103186,2024-05-12 17:00:00,Florida,Residential,833.85,854.29,870.5,51.44,19.56,61.29,No
103993,2024-06-15 08:00:00,Texas ,Commercial,1095.68,1287.81,1172.31,61.52,14.82,55.9,No
103227,2024-05-14 10:00:00,California,Commercial,1036.31,1025.51,1066.45,53.33,21.19,53.26,No
104487,2024-07-05 22:00:00,Texas,Residential,757.63,876.75,802.33,52.03,25.68,39.76,No
100620,2024-01-26 19:00:00,Texas ,Residential,1260.88,1234.1,1335.03,65.32,36.45,49.51,No
103296,2024-05-17 07:00:00,Texas,Commercial ,1367.73,1376.74,1562.43,70.87,35.86,41.97,Yes
101743,2024-03-13 14:00:00,Texas ,Industrial,1642.19,1710.67,1672.32,65.9,45.1,66.08,Yes
101391,2024-02-27 22:00:00,California,Residential,610.65,570.07,611.29,40.81,29.82,6.71,No
104114,2024-06-20 09:00:00,Texas,Industrial,1680.04,1553.36,1702.59,68.04,48.21,36.91,Yes
101848,2024-03-17 23:00:00,California,Commercial,561.25,556.38,592.73,39.17,40.43,49.19,No
101580,2024-03-06 19:00:00,Florida,Industrial,1367.86,1450.88,1412.04,51.92,36.25,28.38,Yes
102353,2024-04-08 00:00:00,Florida,Industrial,887.12,1028.44,972.88,59.75,25.45,61.27,No
102213,2024-04-02 04:00:00,Texas,Commercial,817.37,808.89,829.13,55.93,18.02,55.43,No
102021,2024-03-25 04:00:00,New York,Industrial,717.65,793.83,770.14,70.58,38.28,27.21,No
101957,2024-03-22 12:00:00,Florida,Industrial,1244.25,1209.35,1268.43,54.02,12.12,38.1,No
101308,2024-02-24 11:00:00,California,Commercial,850.41,900.7,912.91,53.93,41.5,37.81,No
102004,2024-03-24 11:00:00,California,Residential,875.1,961.61,1005.53,58.14,26.44,48.56,No
104718,2024-07-15 13:00:00,New York,Commercial,1002.45,922.56,1018.49,68.12,45.91,51.35,No
100576,2024-01-24 23:00:00,New York,Residential,535.82,554.13,563.71,42.16,39.96,64.3,No
102361,2024-04-08 08:00:00,Texas,Residential,1190.12,1144.03,1254.9,60.04,30.5,69.29,No
104241,2024-06-25 16:00:00,Texas ,Commercial,1237.35,1401.07,1382.01,57.93,43.07,46.58,Yes
104477,2024-07-05 12:00:00,New York,Industrial,1207.26,1409.08,1300.39,47.38,22.71,37.41,Yes
101707,2024-03-12 02:00:00,Florida,Industrial,670.68,615.57,720.92,51.27,30.97,45.88,No
103811,2024-06-07 18:00:00,Texas ,Residential,1317.62,1302.37,1410.26,55,2,58.11,No
103536,2024-05-27 07:00:00,Texas,Commercial,1233.96,1132.06,1257.54,63.93,14.58,52.34,No
101281,2024-02-23 08:00:00,Florida,Commercial ,1043.82,1041.02,1147.76,65.89,12.9,68.74,No
100862,2024-02-05 21:00:00,New York,Industrial,1111.81,1028.98,1131.39,58.16,20.69,33.69,No
104183,2024-06-23 06:00:00,Texas ,Residential,633.05,669.25,656.99,68.21,24.71,31.93,No
101802,2024-03-16 01:00:00,Texas ,Residential,714.56,701.68,1024.52,60.53,44.46,49.39,No
101629,2024-03-08 20:00:00,Texas,Industrial,1636.41,1821.25,1844.05,62.45,34.51,61.39,Yes
101994,2024-03-24 01:00:00,Texas,Residential,671.45,722.8,672.99,54.35,25.4,40.08,No
